,id,language,date,time_length,gender,medium,text_type,text
189,C2015-WRI-1M-012-002,czech,2015-04-30,1,M,writing,narration,"Líbí se mi v české republice krásné hrady. Co budeš protřebovat na dovolenou? Budu protřebovat peníze a pas. Co dělají tvoji rodiče? Můj otec je podníčkatel. Má matka je sekretárška. Je mi 20 let. Mám narozeniny v dvacatého druhého prosince. Můj skolní den je zajímavý. Studuju češtinu a ruštinu na univerzitě Chenchi. O víkendu rád relaxuju, studuju a dívám se na televizi."
190,C2015-WRI-1M-012-003,czech,2015-04-30,1,M,writing,narration,Moji kamarádi jsou Faina a Inna. Onu jsou studentky. Onu jsou Taiwanky. Onu se učí cízi jazky. Můžu si volat na „Skype“ v noci. Často relaxuju v koleji v noci. Napiš mi zase email. Budu se taky těšit na Skype. Měj se fajn. Brzo čau! Boris.
191,C2015-WRI-1F-013-001,czech,2015-04-30,1,F,writing,narration,"V kolik hodin obvykle vstáváš? Obvykle vstávám ve sedm hodin třicet minut. Co děláš vždycky ráno? Ráno vždycky snídám se jogurt a ovoce a potom jedu autobusem ve školy. Kolikáty měsíc se učíš česky? Učím se česky dvacet měsíce. Jak často obědváš v Obědvám se v restauraci každy Co studuješ tady na univerzitě? Na univerzitě studuju ruštinu, češtinu a korejčtinu."
192,C2015-WRI-1F-013-002,czech,2015-04-30,1,F,writing,narration,"Co se ti líbí v České republice? Líbí se mi v Praze staré město a líbí se mi v České republice Český Klumlov. Co budeš potřebovat na prázdniny? Na dovolenu na cestu budu potřebovat peníze, mobil a camera. Co dělají tvoji rodiče? Můj dadinek je obchodník a moje maminka je v domacství, a můj bratr také je student na univerzině."
193,C2015-WRI-1F-013-003,czech,2015-04-30,1,F,writing,narration,"Milá Jano, dobrý den! Těším ně. Já jsem Fayina. Je mi dvacet let a teď studentka na univerzině. Mám narozeniny dvacetého dubna. Můj školní den ne zajímavý. Já často vstávám ve sedm hodin třicet minut a potom se snídám a jedu ve školy."
194,C2015-WRI-1F-013-004,czech,2015-04-30,1,F,writing,narration,"Mám lekci každé ráno. V dvanást hodin obědvám v restauraci s kamarádím. A potom studuju v knihovně. Třikrát za týden pracuju ve večer. O víkendu ráda spím dlouho a studuju doma. Moji kamarádi jsou Ina a Boris, oni jsou Taiwanci. Můzu volat na Skype ve večer sedm hodin. Napiš mi zase email. Budu se taky těšit na Skype. Měj se fajn. Brzo čau!"
195,C2015-WRI-1F-014-001,czech,2015-04-30,1,F,writing,narration,V kolik hodin obvykle vstáváš? Obvykle vstávám v 7 hodin 10 minut. Co děláš vždycky ráno? Vždycky studuju ruštinu ráno. Kolikáty měsíc se učíš česky? Učím se česky čtrnáct měsíc. Jak často obědváš v restauraci? Obědvám v restauraci dvakrát za týden. Co studuješ tady na univerzitě? Studuju ruštinu a češtinu na univerzitě. Co se ti líbí v České republice? Líbí se mi Staré město.
196,C2015-WRI-1F-014-002,czech,2015-04-30,1,F,writing,narration,"Co budeš potřebovat na prázdniny? Budu potřebovat toaletní potřeby. Co dělají tvoji rodiče? Otec a mama jsou podnikatele. Milý Michale/ Milá Jano, Ahoj! Je mi dvacet let, a mám narozeniny 10. července. Ráda cestuju s rodičem o víkendu. Moji kamarádi jsou Boris, Lida, a Faina. Oni jsou dobré kamarádi."
197,C2015-WRI-1F-014-003,czech,2015-04-30,1,F,writing,narration,"Můžeme si volat na „Skype“ v deset hodin večer. Mám volno v deset hodin v sobotu, a máš volno? Můj školní den je dobrý a unavený. Často mám hodně lekci. A jaký je tvůj školní den? Napiš mi zase email. Budu se taky těšit na Skype. Měj se fajn. Brzo čau!"
198,C2015-WRI-1M-015-001,czech,2015-04-30,1,M,writing,narration,"V kolik hodin obvykle vstáváš? Obvykle vstávám v osm hodin. Co děláš vždycky ráno? Vstávám brzy, studuju učebnici za ruštiny nebo politiky a snídám v obhode. Kolikáty měsíc se učíš česky? Učím se česky za čtyři měsíc. Jak často obědváš v restauraci? Obědvám v restauraci každy den, protože oni nejsou dlouho a nejsou drohé. Co studuješ tady na univerzitě? Studuju diplomacy a ruština na Chengchi Univerzitě."
199,C2015-WRI-1M-015-002,czech,2015-04-30,1,M,writing,narration,"Co se ti líbí v České republice? Líbí se mi Karlův most a Stareměsté námestí. Líbí se mi moc pivo v České republice. Co budeš potřebovat na cestu/ na dovolenou/ na prázdniny? Potřebuju dopisy. Co dělají tvoji rodiče? Moje rodiče jsou učiteli v škole. Milý Michale, Ahoj, jak se máš? Jsem mi dvacet let. A mám narozeniny devatecho ledna. Moje školní den jsou v utery, strna, čtvrek a potek."
200,C2015-WRI-1M-015-003,czech,2015-04-30,1,M,writing,narration,"Pracuju v víkend obvykle, ale rád taky jdu v kino a hoshodu v víkendu. A ty? Mám kamarádí tady. Jsou z Francie, Italie a Slovenko. Laurent je francouský, Lorenzo je italnec a Martin je slovak. Možem volat na Skype v dva hodna v sobodu. Napiš mi zase email. Budu se taky těšit na Skype. Měj se fajn. Brzo čau!"
201,C2015-WRI-1F-016-001,czech,2015-04-30,1,F,writing,narration,"V kolik hodin obvykle vstáváš? obvykle vstávám v sedm hodin. Co děláš vždycky ráno? Čtu knihu vždycky ráno. Kolikáty měsíc se učíš česky? Učím se česky čtvrtý měsíc. Jak často obědváš v restauraci? Obědvám v restauraci čas od času. Co studuješ tady na univerzitě? Studuju cizí jazyky, historii a ekonomii na univerzitě. Co se ti líbí v Praze? Líbí se mi Staroměstcké náměstí."
202,C2015-WRI-1F-016-002,czech,2015-04-30,1,F,writing,narration,"Co budeš potřebovat na cestu? Co dělají tvoji rodiče? Můj otec nepracuje. On je v domacství. Moje matka je podnitelka. Milá Jano, jsem Joanne. Jsem studentka. Teď bydlím v Taiwanu. Učím se česky čtvrtý měsíc ale nemluvím moc česky. Je mi dvácet let. Mám narozeniny třináctého října. Rada cestuju a poslouchám hudbu. Dívám se na filmy často."
203,C2015-WRI-1F-016-003,czech,2015-04-30,1,F,writing,narration,"Budu se dívám na film Žerlary v úterý. Těším se na dobrý film. Mám školu v úterý, v středu, v čtvertek, v pátek, a proto můžu volat na „Skype“ večer nabo o víkendu. O víkendu jdu na výstavu nebo nakupuju. Mám kamarádku v univerzitě. Jmenuje se Hanna. Ona dobrá žena. My často obědváme v restauraci. Napiš mi zase email. Budu se taky těšit na Skype. Měj se fajn. Brzo čau!"
204,C2015-WRI-1F-017-001,czech,2015-04-30,1,F,writing,narration,V kolik hodin obvykle vstáváš? Obvykle vstávám v pět hodin. Co děláš vždycky ráno? Vždycky si čistím zuby a myju se ráno. Kolikáty měsíc se učíš česky? Učím se česky páty měsíc. Jak často obědváš v restauraci? Někdy obědvám v restauraci. Co studuješ tady na univerzitě? Studuju ruštinu a češtinu na univerzitě. Co se ti líbí v Praze? Líbí se mi Pražský hrad a Pražský orloj.
205,C2015-WRI-1F-017-002,czech,2015-04-30,1,F,writing,narration,"Co budeš potřebovat na cestu? Budu potřebovat jídla a pivo na prázdniny. Co dělají tvoji rodiče? Moji rodiče jsou podnikatele. Milá Jano, Ahoj! Jak se máš? Já nepracuju, a studuju na univerzitě. Je mi dvacet let. Mám narozeniny šesteho ledna. Jsem taky kozoroh! Učím se rusky a česky. Studuju ruštinu už rok. Česky se učím páty měsíc."
206,C2015-WRI-1F-017-003,czech,2015-04-30,1,F,writing,narration,"Mám lekci každy den, proto jsem vždycky unavená! O víkendu skoro vždy studuju a dívám se na televizi. Neráda nakupuju, protože jsem líná. Když mám volno, často chatuju c kamarádem. Jmenuje se Tony. Myslím, že si můžeme volat na „ Skype“ večer, protože velmi často mám lekci od 8:00 do 16:00! Napiš mi zase email. Budu se taky těšit na Skype. Měj se fajn. Brzo čau!"
207,C2015-WRI-1M-018-001,czech,2015-04-30,1,M,writing,narration,V kolik hodin obvykle vstavám v sedm hodin. Co děláš vždycky ráno? Vždycky ráno šnídám. Kolikáty měsíc se učíš česky? Učím se česky 3 měsíci. Jak často obědváš v restauraci? Pořád obědvám v resteurací. Co studuješ tady na univerzitě? Na univerzitě studuju češtinu a ruštinu. Co se ti líbí v Praze nebo v České republice? Líbí se mi české jídlo.
208,C2015-WRI-1M-018-002,czech,2015-04-30,1,M,writing,narration,"Co budeš potřebovat na prázdniny? Potřebuju šampon na vlasý a tělové mléko na cestu na prázdniny. Co dělají tvoji rodiče? Moji rodiče pracuju jako učitelky. Milý Michale, je mi 20 let, mám narozeniny v dvacatého rijna. Můj školní den je výborný.  Obvykle vstávám v sedm hodin a potom šnídám."
209,C2015-WRI-1M-018-003,czech,2015-04-30,1,M,writing,narration,"Na univerzitě já učím se ruskou literaturu, ruštinu a češtinu. O víkendu rád relaxuju. Obvykle já čtu knihy domu nebo jdu na procházku. Pořád já sportuju, protože líbí se mi sport. Moji kamarádi jsou na Tajwane. Můžeme si volat na „Skype“ na večer, protože nemám lekcí a budu doma. Napiš mi zase email. Budu se taky těšit na Skype. Měj se fajn. Brzo čau!"
210,C2015-WRI-1F-019-001,czech,2015-04-30,1,F,writing,narration,V kolik hodin obvykle vstáváš? V sedm hodin obvykle vstávám. Co děláš vždycky ráno? Vždycky poslouchám hudbu ráno. Kolikáty měsíc se učíš česky? Učím se česky pátý měsíc. Jak často obědváš v restauraci? Někdy obědvám v restauraci. Co studuješ tady na univerzitě? Studuju angličtinu tady na univerzitě. Co se ti líbí v Praze nebo v České republice? Líbí se mi všechno v České republice protože můj přitel je tam.
211,C2015-WRI-1F-019-002,czech,2015-04-30,1,F,writing,narration,"Co budeš potřebovat na dovolenou? Budu potřebovat peníze na cestu. Co dělají tvoji rodiče? Moji rodiče teď nepracujou. Milá Jano, Je mi osmnáct let. Mám narozeniny třicetého první v prosince. Káždý den mám mnoho praci takže jsem unavená. O víkendu ráda spím dlouho a dívám se na televizi."
212,C2015-WRI-1F-019-003,czech,2015-04-30,1,F,writing,narration,"Mám české kamarádi a můj přitel je taky čech, takže učím se česky. Nemluvím česky dobře ale možna uvím česky fantasticky. Budu cestuju v Praze ve čerevenci. Mám čas v pondělí, takže můžeme si volat na „Skype“. Moje „skype“ je: shinnie99. Napiš mi zase email. Budu se taky těšit na Skype. Měj se fajn. Brzo čau!"
213,C2015-WRI-1M-001-001,czech,2015-05-08,1,M,writing,narration,"Kdy jsi byl na výletě? Byl jsem na výletě minulý víkend. Kam jsi jel? Jel jsem do Chuanghua. Jak jsi cestoval? Cestoval jsem vlakem, a potom autem. Kde jsi jedl? Jedl jsem v restauraci. Co jsi tam viděl/ dělal Navštívil jsem kamarády. Jak dlouho jsi tam zůstal? Zůstal jsem 5 hodin. Kdo tam ještě byl?"
214,C2015-WRI-1M-001-002,czech,2015-05-08,1,M,writing,narration,"Koho jsi tam potkal? Tam ještě byl můj přítel. Kdy ses vrátil a jsi přijel zpět? Vrátil ses odpoledne. V létě chce jedu do Kaohsiungu. Tam můžu navstívit můj kamarád David. Budu žit u kamaráda. Jdeme na procházku po okolí a potom jedeme do centrum Kaohsiungu. Musím taky jet na nákup, protože v městě je obchodní dům a tam prodavat neco nového."
215,C2015-WRI-1F-002-001,czech,2015-05-08,1,F,writing,narration,Kdy jsi byl na výletě? Na výletě jsem byla mluný víkend. Kam jsi jel? Jela jsem vlakem do Kashoungu. Jak jsi cestoval? Cestovala jsem dobře a uznavene. Kde jsi jedl? Jedla jsem na vystavu. Co jsi tam viděl/ dělal? Tam jsem viděla velky robot. Jak dlouho jsi tam zůstal? Byla jsem tam tva týden.
216,C2015-WRI-1F-002-002,czech,2015-05-08,1,F,writing,narration,"Kdo tam ještě byl? Koho jsi tam potkal? Ještě byla moje kamaradka. Kdy ses vrátil zpět? V létě chci cestovat do Korejie a chci na návštěvu k moje korejiským kamaradce. Mužeme obědvat na popularní restauraci, jíst chtné jídlo. A potom jdeme do parku. Jedeme do obchod na nakoupit."
217,C2015-WRI-1F-003-001,czech,2015-05-08,1,F,writing,narration,Kdy jsi byl na výletě? Byla jsem na výletě v sobotu. Kam jsi jel? Jela jsem do Taipeje. Jak jsi cestoval? Cestovala jsem autem. Co a kde jsi jedl? Jedla jsem nudle v restauraci. Co jsi tam viděl? Viděla jsem tam obchody. Jak dlouho jsi tam byl? Zůstala jsem tam pět dnů. Kdo tam ještě byl? Koho jsi tam potkal? Byla tam ještě moje kamarádka.
218,C2015-WRI-1F-003-002,czech,2015-05-08,1,F,writing,narration,"Kdy ses vrátil a jsi přijel zpět? Vrátila jsem ve středu. V létě chci jet do Japonska, protože Japonsko je blízké a výlet je levný. Chci jet do Tokia, a můžu se dívat na buduvou, návštivit musea a obchody. Těším se na nákup v Japonsku, protože oblek tam je pěkný. Ale ještě nemám peníze, musím dlouho pracovat!"
219,C2015-WRI-1F-004-001,czech,2015-05-08,1,F,writing,narration,"Kdy jsi byl na výletě? Byla jsem na výletě dva měsice zpátky. Kam jsi jel? Jela jsem do Japonska. Jak jsi cestoval? Cestovala jsem zajímave. Co a kde jsi jedl? Jedla jsem ryže a ryby. Co jsi tam viděl? Tam jsem šla na nákup. Jak dlouho jsi tam byl? Tam jsem zůstala jeden týden Kdo tam ještě byl? Koho jsi tam potkal? Tam ještě byl maminka, otec, a sestra."
220,C2015-WRI-1F-004-002,czech,2015-05-08,1,F,writing,narration,"Kdy ses vrátil a jsi přijel zpět? Vrátila jsem se 21. února. V létě chti jet do České republiky. Budu studovat tam celý měsíc, a proto mohu cestovat do Brna, a Olomouc. Ještě musím jíst tradičné jídlo tam. Když studuju tam, budu jít pěšky po Prahy. A potom budu jet na výlet do Nemecka s rodinou."
221,C2015-WRI-1M-005-001,czech,2015-05-08,1,M,writing,narration,Kdy jsi byl na výletě? Byl jsem na výletě v subotu. Kam jsi jel? Jel jsem do centru. Jak jsi cestoval? Cestoval jsem výborně. Co a kde jsi jedl? Jedl jsem sushi v japonskej restauraci. Co jsi tam viděl? Viděl jsem pekný park a nakupal jsem v centru. Jak dlouho jsi tam byl? Byl jsem 6 hodin. Kdo tam ještě byl? Koho jsi tam potkal? Můj kamarád ještě byl tam.
222,C2015-WRI-1M-005-002,czech,2015-05-08,1,M,writing,narration,"Kdy ses vrátil a jsi přijel zpět? Vrátil jsem se v 7 hodin. V létě pojedu do Prahy. Chcí navštívit staré město v Praze. Půjdu taky na létní festival. Musím jít do školy každý den, ale mám ještě čas. Můžu jít na kavu nebo pivo c kamaradem. Můj brat taky pojede z Německa. Pojedeme do Českého Krumlova."
223,C2015-WRI-1F-006-001,czech,2015-05-08,1,F,writing,narration,Kdy jsi byl na výletě? Byla jsem na výletě desátého dubna. Kam jsi jel? Jela jsem na moře. Jak jsi cestoval? Cestovala jsem autem. Co a kde jsi jedl? Jedla jsem zmrzlinu. Co jsi tam viděl a dělal? Viděla jsem dětí a šla jsem na plaž. Jak dlouho jsi tam byl a zůstal? Byla jsem dva hodiny. Kdo tam ještě byl? Koho jsi tam potkal?
224,C2015-WRI-1F-006-002,czech,2015-05-08,1,F,writing,narration,"Ještě byli moje kamarádka a její přitel. Kdy ses vrátil a jsi přijel zpět? V devět hodin večer jsem přijela domů. V létě můžu jet do České republice. Mám štěští, protože matka taky chce, že pojedu do Evropa. Nemusela jsem jet na výlet, protože neměla jsem penize. Těším na výlet v letě. Chci pojedu do Brna, Prahy a Karlšejna. Jěště chutná mi české pivo."
